coordinates,created_at,hashtags,media,urls,favorite_count,id,in_reply_to_screen_name,in_reply_to_status_id,in_reply_to_user_id,lang,place,possibly_sensitive,quote_id,retweet_count,retweet_id,retweet_screen_name,source,text,tweet_url,user_created_at,user_id,user_default_profile_image,user_description,user_favourites_count,user_followers_count,user_friends_count,user_listed_count,user_location,user_name,user_screen_name,user_statuses_count,user_time_zone,user_urls,user_verified
,Wed Jul 28 07:29:44 +0000 2021,,,,0,1420285326011011072,,,,pl,,,,1,1420281635153403912,OnetWiadomosci,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Obowiązkowe szczepienia. Prezydencki doradca: wątpliwości na gruncie przepisów polskiej konstytucji https://t.co/DEMEONHcg8 https://t.co/EcLGtSP2e3,https://twitter.com/iwona23428154/status/1420285326011011072,Sun Apr 11 12:41:59 +0000 2021,1381225905813655554,true,,55622,59,148,0,,iwona,iwona23428154,36424,,,false
,Wed Jul 28 06:43:27 +0000 2021,,,https://www.rp.pl/Koronawirus-SARS-CoV-2/210729543-Doradca-prezydenta-Dudy-Obowiazek-szczepien-Watpliwosci-konstytucyjne.html,0,1420273679649415168,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Oni dalej o ustawie, o której nie mają pojęcia do czego służy https://t.co/5HILYvxORR",https://twitter.com/modusi_operando/status/1420273679649415168,Wed Mar 17 13:35:43 +0000 2010,123871853,false,w mediach mocno eksperckich,10551,90,603,2,,Modusi Operando ⚫⚪🔴,modusi_operando,5892,,,false
,Wed Jul 28 07:21:33 +0000 2021,COVIDー19,,http://www.rp.pl/Koronawirus-SARS-CoV-2/210729540-Obowiazek-szczepien-pracownikow-rzadowych-w-USA-Biden-rozwaza.html,2,1420283267937411074,,,,pl,,false,,0,,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Obowiązek szczepień pracowników rządowych w USA? @JoeBiden rozważa
#COVIDー19

https://t.co/Fbn0lziAal",https://twitter.com/rzeczpospolita/status/1420283267937411074,Fri Sep 24 01:14:56 +0000 2010,194399035,false,Rzeczpospolita to jeden z liderów prasy codziennej w Polsce. Jest najczęściej cytowaną gazetą w kraju. Oto jedyny oficjalny profil Rz.,1960,243318,655,1022,Polska,Rzeczpospolita,rzeczpospolita,226325,,http://www.rp.pl,true
,Wed Jul 28 05:13:18 +0000 2021,,,https://www.euractiv.pl/section/zdrowie/news/francja-szczepienia-covid19-koronawirus-minister-veran-gregoire-pandemia-delta,0,1420250994076749828,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","W ramach promowania szczepień na koronawirusa 🇫🇷szef resortu zdrowia Olivier Véran zaaplikował sekretarz stanu ds. gospodarki społecznej Olivii Grégoire jej drugą dawkę szczepionki. 
Véran jest z wykształcenia lekarzem ze specjalizacją z neurologii.

https://t.co/U6QDeIVkzv",https://twitter.com/EurActivPoland/status/1420250994076749828,Wed Apr 06 13:48:46 +0000 2011,278038682,false,"https://t.co/d1xhH7pORb - czołowy polski portal internetowy zajmujący się polityką europejską i międzynarodową. Codziennie nowe informacje o #koronawirus
#polityka #europa",2532,3078,1197,57,Warszawa,EURACTIV.pl,EurActivPoland,24544,,http://www.euractiv.pl,false
,Wed Jul 28 06:45:16 +0000 2021,COVID19 szczepimysie,,https://wiadomosci.onet.pl/kraj/koronawirus-wariant-delta-atakuje-osoby-niezaszczepione/6cbz22n,0,1420274138124587010,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Czwarta fala już się zaczęła #COVID19 #szczepimysie https://t.co/3a9XM0PAy4,https://twitter.com/modusi_operando/status/1420274138124587010,Wed Mar 17 13:35:43 +0000 2010,123871853,false,w mediach mocno eksperckich,10551,90,603,2,,Modusi Operando ⚫⚪🔴,modusi_operando,5892,,,false
,Wed Jul 28 07:19:37 +0000 2021,COVID19 koronawirus,,https://tiny.pl/9xz6x,0,1420282780810887170,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Nawet miesiąc po wyzdrowieniu z #COVID19  włókna nerwowe w rogówce oka mogą  być uszkodzone. To częste powikłanie tej choroby.https://t.co/zcaBjcNVyq
#koronawirus",https://twitter.com/infodent24_pl/status/1420282780810887170,Tue Mar 11 12:31:08 +0000 2014,2383647524,false,,4,423,96,4,,infodent24.pl,infodent24_pl,15837,,,false
,Wed Jul 28 06:28:29 +0000 2021,pandemia DeltaAtakuje,,https://wiadomosci.wp.pl/koronawirus-dramatyczna-sytuacja-w-hiszpanii-6666005355301632a,0,1420269912845688833,,,,pl,,false,,2,1420268399486283778,irenagos,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ktoś wybiera się na urlop do Hiszpanii?
#pandemia
#DeltaAtakuje  
https://t.co/qBApH01kN5",https://twitter.com/magdakodds/status/1420269912845688833,Mon Dec 11 14:06:18 +0000 2017,940221203066904576,false,"Kosmopolitka, agnostyczka, realistka.",331711,4525,3680,17,"Wrocław, Polska",Małgorzata Lech-Krawczyk,magdakodds,181178,,,false
,Wed Jul 28 00:06:53 +0000 2021,,,,0,1420173881759907852,,,,pl,,,,1,1420173861493088257,lordowicz_asia,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@mefistofelleess @HanterPoen

@2Xbobo

Izraelska gazeta Maariv napisała 21 lipca 1971: Żydzi mordowali Polaków w Katyniu

#skijumpingfamily
#lockdown2021
#Merkel
Obajtek
Żydzi
Andrzej Stękała
#koronawirus
Jachira
Komisji Europejskiej
Morawieckiego",https://twitter.com/lordowicz_asia/status/1420173881759907852,Wed May 24 11:54:03 +0000 2017,867347960476164098,false,,1340,67,108,0,Dolny Slask,asia lordowicz,lordowicz_asia,16059,,,false
,Wed Jul 28 04:40:29 +0000 2021,koronawirus szczepimysie,,https://bit.ly/3BPd9mv,0,1420242734879805440,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","W Irlandii rozpoczynają szczepienie dzieci
#koronawirus #szczepimysie 
https://t.co/Z2iMVA1RLq",https://twitter.com/ParlamentarnyPL/status/1420242734879805440,Mon Aug 03 13:03:42 +0000 2015,3401262845,false,,1989,2686,1486,42,,Parlamentarny.pl,ParlamentarnyPL,64375,,http://www.parlamentarny.pl,false
,Wed Jul 28 04:53:17 +0000 2021,Gut RozmowaRMF koronawirus,,,0,1420245956684091392,,,,pl,,,,41,1237637032467402752,Rozmowa_RMF,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","💬 prof. Włodzimierz #Gut, wirusolog w #RozmowaRMF: Czym się różni #koronawirus od zwykłego przeziębienia czy grypy? Nazwą",https://twitter.com/ilka1903/status/1420245956684091392,Sun Jun 07 19:46:29 +0000 2015,3312250875,false,"Żona, Matka, Polka, Katoliczka. Wszystko najważniejsze.🇵🇱💯✝️",7620,124,479,2,,AleksandraZ,ilka1903,6083,,,false
,Wed Jul 28 04:46:47 +0000 2021,,,,0,1420244322394464257,,,,pl,,,,23,1419637178200625152,TasakNarodowy,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UWAGA!
Statystyki szczepień na koronawirus wśród posłów i senatorów. 
Politycy zmuszają nas Polaków, a sami się nie chcą na koronawirus szczepić ⤵️ https://t.co/HXvnnwJdUu",https://twitter.com/StellaA86563951/status/1420244322394464257,Sun Apr 12 16:02:04 +0000 2020,1249367152672587777,false,"Człowiek walczy, by przetrwać, a nie po to, by się poddać.",19604,216,315,1,,Maskarada,StellaA86563951,14203,,,false
,Wed Jul 28 00:06:48 +0000 2021,skijumpingfamily lockdown2021 Merkel koronawirus,,,0,1420173861493088257,mefistofelleess,1420129654233616390,876020799022530600,pl,,,,1,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@mefistofelleess @HanterPoen

@2Xbobo

Izraelska gazeta Maariv napisała 21 lipca 1971: Żydzi mordowali Polaków w Katyniu

#skijumpingfamily
#lockdown2021
#Merkel
Obajtek
Żydzi
Andrzej Stękała
#koronawirus
Jachira
Komisji Europejskiej
Morawieckiego",https://twitter.com/lordowicz_asia/status/1420173861493088257,Wed May 24 11:54:03 +0000 2017,867347960476164098,false,,1340,67,108,0,Dolny Slask,asia lordowicz,lordowicz_asia,16059,,,false
,Wed Jul 28 04:29:06 +0000 2021,,,"https://wydarzenia.interia.pl/raporty/raport-koronawirus-chiny/aktualnosci/news-wlochy-dostala-szesc-dawek-szczepionki-nie-ma-przepustki,nId,5385515",0,1420239871801806848,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Studentka z Toskanii, która otrzymała w maju przez pomyłkę sześć dawek szczepionki przeciwko Covid-19, nie dostała unijnej przepustki, uprawniającej do podróży i wejścia do wielu miejsc. Bez takiego dokumentu nie będzie też mogła wrócić na uniwersytet.
https://t.co/VwXTTx5AsN",https://twitter.com/Int_Wydarzenia/status/1420239871801806848,Tue May 12 11:37:57 +0000 2009,39480709,false,"Najnowsze i najważniejsze wiadomości ze świata polityki, gospodarki, kultury i sportu",413,39551,363,253,"Kraków, Poland",Interia,Int_Wydarzenia,105234,,http://wydarzenia.interia.pl,false
,Wed Jul 28 04:40:23 +0000 2021,,,,0,1420242711458861062,,,,pl,,,,23,1419637178200625152,TasakNarodowy,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","UWAGA!
Statystyki szczepień na koronawirus wśród posłów i senatorów. 
Politycy zmuszają nas Polaków, a sami się nie chcą na koronawirus szczepić ⤵️ https://t.co/HXvnnwJdUu",https://twitter.com/AndrzejStrzelc6/status/1420242711458861062,Sat Mar 13 13:49:11 +0000 2021,1370733424059777032,true,No cóż włosów nie farbuję.,7,865,1204,5,,Andrzej Strzelczak,AndrzejStrzelc6,19584,,,false
,Wed Jul 28 05:04:59 +0000 2021,,,https://www.rp.pl/Koronawirus-SARS-CoV-2/210709523-Koronawirus-Gubernator-stanu-USA-U-nas-po-zakazeniu-umieraja-tylko-niezaszczepieni.html,0,1420248899932114945,tmsznwk,1419911956581044232,1328045518140940300,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@tmsznwk Tylko takie info podają: https://t.co/IBpcahLtHz,https://twitter.com/bialek_luk/status/1420248899932114945,Sat Sep 21 12:14:55 +0000 2013,1890005870,true,Sic transit gloria mundi,2571,32,46,0,,bial,bialek_luk,8992,,,false
,Wed Jul 28 04:55:57 +0000 2021,koronawirus,,,0,1420246626292092930,,,,pl,,,,5,1420245941379026954,TygodnikWPROST,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nieoficjalnie: Firmy sprawdzą, kto z pracowników się zaszczepił. Projekt wkrótce w Sejmie #koronawirus @JMiziolek  https://t.co/ZZnzokN5io",https://twitter.com/markisz/status/1420246626292092930,Mon May 18 04:40:43 +0000 2015,3287919905,false,,13930,140,404,0,"Dolnośląskie, Polska",Joanna Markisz,markisz,3302,,,false
,Wed Jul 28 04:07:23 +0000 2021,gazeta artykuły,,http://www.gazeta.lublin.pl/koronawirus-niemcy-takze-chca-zmienic-zasady-wjazdu/,0,1420234404912406530,,,,pl,,false,,0,,,"<a href=""http://www.strictly-software.com"" rel=""nofollow"">Strictly Tweetbot for Wordpress</a>",Koronawirus. Niemcy także c... https://t.co/eBrsSFwAU1 #gazeta #artykuły,https://twitter.com/gazetalublinpl/status/1420234404912406530,Sun Feb 13 15:24:34 +0000 2011,251643565,false,,0,160,0,17,Lublin,Gazeta Lublin,gazetalublinpl,312522,,http://www.gazeta.lublin.pl,false
,Wed Jul 28 04:11:15 +0000 2021,,,,0,1420235376078336000,,,,pl,,,,23,1419637178200625152,TasakNarodowy,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","UWAGA!
Statystyki szczepień na koronawirus wśród posłów i senatorów. 
Politycy zmuszają nas Polaków, a sami się nie chcą na koronawirus szczepić ⤵️ https://t.co/HXvnnwJdUu",https://twitter.com/piotruchg/status/1420235376078336000,Thu Feb 12 22:47:36 +0000 2015,3033618112,false,"Trochę architekt, trochę budowniczy, trochę muzyk i trochę bloger. Chory na Polskę od urodzenia, z chronicznym 
uczuleniem na czerwonych.......",200473,7805,2196,22,,piotruchg,piotruchg,131858,,http://piotruchg.blog.pl,false
,Wed Jul 28 04:26:44 +0000 2021,SzczepimySię COVID19,,,0,1420239275560480771,,,,pl,,,,1,1419940811974787073,PSSE_Garwolin,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","#SzczepimySię Rada Medyczna zaleca wprowadzenie obowiązkowych szczepień 💉przeciw #COVID19 dla:

▶️🩺pracowników ochrony zdrowia, zwłaszcza tych, którzy mają bezpośredni kontakt z chorymi;

▶️👨‍🏫👩‍🏫nauczycieli. https://t.co/qJ5AjUOTe9",https://twitter.com/AgamazurekAga/status/1420239275560480771,Thu Sep 21 08:06:35 +0000 2017,910777261921636352,false,,7975,31,173,0,,Aga Mazurek,AgamazurekAga,2086,,,false
,Wed Jul 28 04:53:19 +0000 2021,,,,0,1420245963537592329,,,,pl,,,,24,1419930811248390144,WolnoscO,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Koronawirus jest najmniej groźny dla osób młodych, pomimo tego, zamknięto ich w domach, zabrano dostęp do nauki, zniszczono szansę na poznawanie nowych ludzi (kolegów, przyjaciół, partnerów), a na koniec wystawiono rachunek w postaci długu publicznego",https://twitter.com/PiotrRSzymanski/status/1420245963537592329,Wed May 16 18:26:34 +0000 2012,582057484,false,"Szczecinianin, konserwatysta, monarchista, pasjonat historii, a zarazem zwolennik form literackich znacznie dłuższych niż 160 znaków, tak o co najmniej 250 000.",265429,648,293,2,"Szczecin, Polska",Piotr Szymański,PiotrRSzymanski,138321,,,false
,Wed Jul 28 05:07:52 +0000 2021,Gut RozmowaRMF koronawirus,,,0,1420249625416585218,,,,pl,,,,41,1237637032467402752,Rozmowa_RMF,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","💬 prof. Włodzimierz #Gut, wirusolog w #RozmowaRMF: Czym się różni #koronawirus od zwykłego przeziębienia czy grypy? Nazwą",https://twitter.com/Asia09568097/status/1420249625416585218,Sat Feb 24 09:43:29 +0000 2018,967334155146100736,false,,150113,194,565,0,,Asia,Asia09568097,25253,,,false
,Wed Jul 28 04:34:13 +0000 2021,,,https://www.ted.com/talks/bill_gates_innovating_to_zero?utm_campaign=tedspread&utm_medium=referral&utm_source=tedcomshare,0,1420241158027071492,Fifon58578686,1419698095441461257,1354535331312369700,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Fifon58578686 @brazmenTT @lis_tomasz Zastanów się chłopie co jest bardziej groźne, koronawirus małowirulenty czy drogie terapie nowotworowe ?
To nie C19 zabija ludzi to akcja uśmiercania, pochwal się wiedzą a nie burzliwymi hasłami bez sensu.
Polecam obejrzeć ""Innovating to zero"" 
https://t.co/w3xZnV4RBl",https://twitter.com/BoenaHerbin/status/1420241158027071492,Mon Jun 30 18:21:20 +0000 2014,2596750147,false,,178,2,5,0,,Bożena Herbin,BoenaHerbin,411,,,false
,Wed Jul 28 04:40:58 +0000 2021,koronawirus,,https://bit.ly/3l4lih2,0,1420242857131192321,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","W Madrycie znacząco pogorszyła się sytuacja epidemiczna
#koronawirus 

https://t.co/ycJ7EGqYOt",https://twitter.com/ParlamentarnyPL/status/1420242857131192321,Mon Aug 03 13:03:42 +0000 2015,3401262845,false,,1989,2686,1486,42,,Parlamentarny.pl,ParlamentarnyPL,64375,,http://www.parlamentarny.pl,false
,Wed Jul 28 04:30:14 +0000 2021,,,"https://wydarzenia.interia.pl/raporty/raport-koronawirus-chiny/aktualnosci/news-hiszpania-czterokrotny-wzrost-dziennej-liczby-nowych-zakazen,nId,5385518#utm_source=paste&utm_medium=paste&utm_campaign=chrome",0,1420240154078466053,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Podczas ostatniej doby liczba zakażeń koronawirusem zwiększyła się aż czterokrotnie we wspólnocie autonomicznej Madrytu. Kolejna fala nie słabnie też w skali całego kraju, gdzie podczas minionych 24 godzin zanotowano 26,4 tys. zachorowań.
https://t.co/x8iqNxTw1u",https://twitter.com/Int_Wydarzenia/status/1420240154078466053,Tue May 12 11:37:57 +0000 2009,39480709,false,"Najnowsze i najważniejsze wiadomości ze świata polityki, gospodarki, kultury i sportu",413,39551,363,253,"Kraków, Poland",Interia,Int_Wydarzenia,105234,,http://wydarzenia.interia.pl,false
,Wed Jul 28 04:43:37 +0000 2021,badzodpowiedzialny koronawirus,https://twitter.com/SM_Bialystok/status/1420243522989477891/photo/1,,1,1420243522989477891,,,,pl,,false,,0,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","📊Wtorek 27.7.2021 r.: zrealizowaliśmy 64 Państwa zgłoszeń. Dziękujemy!
☣️Przestrzegaj zasad bezpieczeństwa sanitarnego
#badzodpowiedzialny📞986 #koronawirus https://t.co/OmHsY69gXX",https://twitter.com/SM_Bialystok/status/1420243522989477891,Wed Oct 09 06:46:12 +0000 2019,1181822913638522880,false,Profil informacyjny Straży Miejskiej w Białymstoku. 👮‍♀️👮‍♂️ Nie służy do składania zgłoszeń. W razie zagrożenia - dzwoń: ☎ 986.,497,312,28,3,Białystok,Straż Miejska w Białymstoku,SM_Bialystok,848,,http://strazmiejska.bialystok.pl,false
,Wed Jul 28 04:53:13 +0000 2021,koronawirus,,https://www.wprost.pl/10475105,7,1420245941379026954,,,,pl,,false,,5,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Nieoficjalnie: Firmy sprawdzą, kto z pracowników się zaszczepił. Projekt wkrótce w Sejmie #koronawirus @JMiziolek  https://t.co/ZZnzokN5io",https://twitter.com/TygodnikWPROST/status/1420245941379026954,Fri Feb 26 10:30:21 +0000 2010,117707065,false,Kliknij w link! Poznaj Wprost PREMIUM ⬇️ #Wprost,6853,421608,1500,778,Poland,WPROST.pl,TygodnikWPROST,176974,,https://premium.wprost.pl/,false
,Wed Jul 28 03:50:21 +0000 2021,,,"https://www.medonet.pl/koronawirus/to-musisz-wiedziec,nie-bedziemy-wielokrotnie-przechodzic-infekcji-covid-19--dzieki-limfocytom-pamieci-typu-t-zyskamy-dlugotrwala-odpornosc,artykul,71049886.html",0,1420230118832812032,M_Niepokorny2,1420124986447175688,983067922322088000,pl,,false,,0,,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@M_Niepokorny2 @EttButler @PolskaPonad @Wedana42993429 @jooksss4 @KosiniakKamysz Stręczenie  szczepionek ozdrowieńcom nie ma nic wspólnego z nauką. To antynaukowe brednie,które nie mają pokrycia w dowodach. 
Przeszedłem covid i nie mam zamiaru się szczepić. W dodatku eksperymentalnym preparatem, którego długofalowe skutki nie są znane
https://t.co/6PMsGmeAvJ",https://twitter.com/AwomirStaszak/status/1420230118832812032,Mon Jan 04 21:37:35 +0000 2021,1346209045959618562,false,,1815,301,645,4,"Szczecin, Polska",Sławomir Staszak,AwomirStaszak,6121,,,false
,Wed Jul 28 04:48:52 +0000 2021,Gut RozmowaRMF koronawirus,,,0,1420244843352272897,,,,pl,,,,41,1237637032467402752,Rozmowa_RMF,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","💬 prof. Włodzimierz #Gut, wirusolog w #RozmowaRMF: Czym się różni #koronawirus od zwykłego przeziębienia czy grypy? Nazwą",https://twitter.com/Teresa12369786/status/1420244843352272897,Tue Sep 01 16:20:05 +0000 2020,1300830722979246081,false,"Mieszkanka USA i 🇵🇱.Wykształcenie: psycholog kliniczny,fotografik oraz ORT.Obecnie finanse i biznes m.nar. Dusza jest okrętem, rozsądek sterem a prawda portem",166369,1140,220,3,,Teresa,Teresa12369786,103458,,,false
,Wed Jul 28 04:55:20 +0000 2021,,,,0,1420246470456975362,,,,pl,,,,23,1419637178200625152,TasakNarodowy,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","UWAGA!
Statystyki szczepień na koronawirus wśród posłów i senatorów. 
Politycy zmuszają nas Polaków, a sami się nie chcą na koronawirus szczepić ⤵️ https://t.co/HXvnnwJdUu",https://twitter.com/Halka76016830/status/1420246470456975362,Mon Oct 09 20:46:27 +0000 2017,917491469744820225,false,,10713,441,518,1,,Halka,Halka76016830,8302,,,false
,Wed Jul 28 04:36:31 +0000 2021,szczepimysie,,"https://wydarzenia.interia.pl/raporty/raport-koronawirus-chiny/aktualnosci/news-wlochy-dostala-szesc-dawek-szczepionki-nie-ma-przepustki,nId,5385515",4,1420241738707480579,,,,pl,,false,,3,,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Ej GŁĄBY z @szczepimysie #szczepimysie po ilu dawkach będę mógł wyjść do WC? Dla Polaków pytam! Po 6 dawkach nie może wyjść,studiować..... Durnie, zdecydujcie się,ile dawek zabójczej berbeluchy głupiego gnoma z Żoliborza,przewidujecie dla Polaków?
https://t.co/VimuJnT4Di",https://twitter.com/Spychacz2/status/1420241738707480579,Tue Apr 21 17:40:47 +0000 2015,3191760658,false,"Polityka. Fotografia.  Precz z POPISem!! Expressis verbis! Masz to,na co godzisz się !  ***** *** !",287762,4286,4435,9,"Szczecin, Zachodniopomorskie",Wojciech Taczanowski,Spychacz2,201637,,,false
